,result,move,moveEnd,game,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
0,White,0,51,50138,R,N,B,Q,K,B,N,R,P,P,P,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
1,White,1,50,50138,R,N,B,Q,K,B,N,R,P,P,P,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,None,p,p,p,p,r,n,b,q,k,b,n,r,1
2,White,2,49,50138,R,N,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,None,p,p,p,p,r,n,b,q,k,b,n,r,0
3,White,3,48,50138,R,N,B,Q,K,B,N,R,P,P,None,None,P,P,P,P,None,None,None,None,None,None,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,p,p,None,None,p,p,p,p,r,n,b,q,k,b,n,r,1
4,White,4,47,50138,R,N,B,Q,K,B,None,R,P,P,None,None,P,P,P,P,None,None,None,None,None,N,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,p,p,None,None,p,p,p,p,r,n,b,q,k,b,n,r,0
5,White,5,46,50138,R,N,B,Q,K,B,None,R,P,P,None,None,P,P,P,P,None,None,None,None,None,N,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,p,None,None,n,None,None,p,p,None,None,p,p,p,p,r,n,b,q,k,b,None,r,1
6,White,6,45,50138,R,None,B,Q,K,B,None,R,P,P,None,None,P,P,P,P,None,None,N,None,None,N,None,None,None,None,P,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,p,None,None,n,None,None,p,p,None,None,p,p,p,p,r,n,b,q,k,b,None,r,0
7,White,7,44,50138,R,None,B,Q,K,B,None,R,P,P,None,None,P,P,P,P,None,None,N,None,None,N,None,None,None,None,p,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,n,None,None,p,p,None,None,p,p,p,p,r,n,b,q,k,b,None,r,1
8,White,8,43,50138,R,None,B,Q,K,B,None,R,None,P,None,None,P,P,P,P,None,None,N,None,None,N,None,None,P,None,p,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,n,None,None,p,p,None,None,p,p,p,p,r,n,b,q,k,b,None,r,0
9,White,9,42,50138,R,None,B,Q,K,B,None,R,None,P,None,None,P,P,P,P,None,None,N,None,None,N,None,None,P,None,p,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,p,n,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,b,None,r,1
10,White,10,41,50138,R,None,B,Q,K,B,None,R,None,P,None,None,None,P,P,P,None,None,N,None,None,N,None,None,P,None,p,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,p,n,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,b,None,r,0
11,White,11,40,50138,R,None,B,Q,K,B,None,R,None,P,None,None,None,P,P,P,None,None,N,None,None,N,None,None,P,b,p,P,P,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,p,n,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,None,r,1
12,White,12,39,50138,R,None,B,Q,K,B,None,R,None,P,None,None,None,P,P,P,None,None,N,None,None,N,None,None,P,b,p,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,p,None,p,n,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,None,r,0
13,White,13,38,50138,R,None,B,Q,K,B,None,R,None,P,None,None,None,P,P,P,None,None,N,None,None,N,None,None,P,b,p,P,None,None,None,None,None,None,None,n,P,None,None,None,None,None,p,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,None,r,1
14,White,14,37,50138,R,None,None,Q,K,B,None,R,None,P,None,B,None,P,P,P,None,None,N,None,None,N,None,None,P,b,p,P,None,None,None,None,None,None,None,n,P,None,None,None,None,None,p,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,None,r,0
15,White,15,36,50138,R,None,None,Q,K,B,None,R,None,P,None,B,None,P,P,P,None,None,b,None,None,N,None,None,P,None,p,P,None,None,None,None,None,None,None,n,P,None,None,None,None,None,p,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,None,r,1
16,White,16,35,50138,R,None,None,Q,K,B,None,R,None,None,None,B,None,P,P,P,None,None,P,None,None,N,None,None,P,None,p,P,None,None,None,None,None,None,None,n,P,None,None,None,None,None,p,None,p,None,None,None,p,p,None,None,None,p,p,p,r,n,b,q,k,None,None,r,0
17,White,17,34,50138,R,None,None,Q,K,B,None,R,None,None,None,B,None,P,P,P,None,None,P,None,None,N,None,None,P,None,p,P,None,None,None,None,None,p,None,n,P,None,None,None,None,None,p,None,p,None,None,None,p,None,None,None,None,p,p,p,r,n,b,q,k,None,None,r,1
